"","ID","Age","flights","duration","max","Treatment","colonie","Date"
"1","B0003",2,0,0,10,"control","May","NA"
"2","B0003",3,0,0,10,"control","May","NA"
"3","B0003",4,0,0,10,"control","May","NA"
"4","B0003",5,0,0,10,"control","May","NA"
"5","B0003",6,1,3.45,10,"control","May","NA"
"6","B0003",7,0,0,10,"control","May","NA"
"7","B0003",8,0,0,10,"control","May","NA"
"8","B0003",9,0,0,10,"control","May","NA"
"9","B0003",10,0,0,10,"control","May","NA"
"10","B0004",2,0,0,21,"pesticide","May","NA"
"11","B0004",3,0,0,21,"pesticide","May","NA"
"12","B0004",4,0,0,21,"pesticide","May","NA"
"13","B0004",5,0,0,21,"pesticide","May","NA"
"14","B0004",6,1,4.45,21,"pesticide","May","NA"
"15","B0004",7,0,0,21,"pesticide","May","NA"
"16","B0004",8,1,3.03333333333333,21,"pesticide","May","NA"
"17","B0004",9,0,0,21,"pesticide","May","NA"
"18","B0004",10,0,0,21,"pesticide","May","NA"
"19","B0004",11,0,0,21,"pesticide","May","NA"
"20","B0004",12,0,0,21,"pesticide","May","NA"
"21","B0004",13,0,0,21,"pesticide","May","NA"
"22","B0004",14,0,0,21,"pesticide","May","NA"
"23","B0004",15,0,0,21,"pesticide","May","NA"
"24","B0004",16,3,4.9,21,"pesticide","May","NA"
"25","B0004",17,0,0,21,"pesticide","May","NA"
"26","B0004",18,1,2.1,21,"pesticide","May","NA"
"27","B0004",19,3,0.833333333333333,21,"pesticide","May","NA"
"28","B0004",20,44,182.016666666667,21,"pesticide","May","NA"
"29","B0004",21,6,21.2,21,"pesticide","May","NA"
"30","B0006",2,0,0,22,"control","May","NA"
"31","B0006",3,0,0,22,"control","May","NA"
"32","B0006",4,0,0,22,"control","May","NA"
"33","B0006",5,0,0,22,"control","May","NA"
"34","B0006",6,1,5.61666666666667,22,"control","May","NA"
"35","B0006",7,0,0,22,"control","May","NA"
"36","B0006",8,0,0,22,"control","May","NA"
"37","B0006",9,0,0,22,"control","May","NA"
"38","B0006",10,0,0,22,"control","May","NA"
"39","B0006",11,0,0,22,"control","May","NA"
"40","B0006",12,0,0,22,"control","May","NA"
"41","B0006",13,0,0,22,"control","May","NA"
"42","B0006",14,2,3.86666666666667,22,"control","May","NA"
"43","B0006",15,4,4.86666666666667,22,"control","May","NA"
"44","B0006",16,9,79.6666666666667,22,"control","May","NA"
"45","B0006",17,5,147.983333333333,22,"control","May","NA"
"46","B0006",18,4,187.7,22,"control","May","NA"
"47","B0006",19,6,339.25,22,"control","May","NA"
"48","B0006",20,3,179.983333333333,22,"control","May","NA"
"49","B0006",21,4,271.116666666667,22,"control","May","NA"
"50","B0006",22,1,80.25,22,"control","May","NA"
"51","B0007",2,0,0,29,"pesticide","May","NA"
"52","B0007",3,0,0,29,"pesticide","May","NA"
"53","B0007",4,0,0,29,"pesticide","May","NA"
"54","B0007",5,0,0,29,"pesticide","May","NA"
"55","B0007",6,0,0,29,"pesticide","May","NA"
"56","B0007",7,0,0,29,"pesticide","May","NA"
"57","B0007",8,0,0,29,"pesticide","May","NA"
"58","B0007",9,0,0,29,"pesticide","May","NA"
"59","B0007",10,0,0,29,"pesticide","May","NA"
"60","B0007",11,0,0,29,"pesticide","May","NA"
"61","B0007",12,0,0,29,"pesticide","May","NA"
"62","B0007",13,1,7.63333333333333,29,"pesticide","May","NA"
"63","B0007",14,1,3.31666666666667,29,"pesticide","May","NA"
"64","B0007",15,8,7.71666666666667,29,"pesticide","May","NA"
"65","B0007",16,6,343.416666666667,29,"pesticide","May","NA"
"66","B0007",17,5,422.233333333333,29,"pesticide","May","NA"
"67","B0007",18,5,424.433333333333,29,"pesticide","May","NA"
"68","B0007",19,4,363.45,29,"pesticide","May","NA"
"69","B0007",20,3,323.383333333333,29,"pesticide","May","NA"
"70","B0007",21,5,404.483333333333,29,"pesticide","May","NA"
"71","B0007",22,2,289.05,29,"pesticide","May","NA"
"72","B0007",23,5,432.883333333333,29,"pesticide","May","NA"
"73","B0007",24,5,126.766666666667,29,"pesticide","May","NA"
"74","B0007",25,13,447.4,29,"pesticide","May","NA"
"75","B0007",26,3,30.9833333333333,29,"pesticide","May","NA"
"76","B0007",27,4,416.666666666667,29,"pesticide","May","NA"
"77","B0007",28,3,134.983333333333,29,"pesticide","May","NA"
"78","B0007",29,6,447.5,29,"pesticide","May","NA"
"79","B0009",2,0,0,10,"pesticide","May","NA"
"80","B0009",3,0,0,10,"pesticide","May","NA"
"81","B0009",4,0,0,10,"pesticide","May","NA"
"82","B0009",5,0,0,10,"pesticide","May","NA"
"83","B0009",6,0,0,10,"pesticide","May","NA"
"84","B0009",7,0,0,10,"pesticide","May","NA"
"85","B0009",8,1,4.26666666666667,10,"pesticide","May","NA"
"86","B0009",9,3,12.8833333333333,10,"pesticide","May","NA"
"87","B0009",10,2,14.9166666666667,10,"pesticide","May","NA"
"88","B0013",2,0,0,29,"pesticide","May","NA"
"89","B0013",3,0,0,29,"pesticide","May","NA"
"90","B0013",4,0,0,29,"pesticide","May","NA"
"91","B0013",5,0,0,29,"pesticide","May","NA"
"92","B0013",6,1,5.83333333333333,29,"pesticide","May","NA"
"93","B0013",7,0,0,29,"pesticide","May","NA"
"94","B0013",8,0,0,29,"pesticide","May","NA"
"95","B0013",9,0,0,29,"pesticide","May","NA"
"96","B0013",10,0,0,29,"pesticide","May","NA"
"97","B0013",11,0,0,29,"pesticide","May","NA"
"98","B0013",12,0,0,29,"pesticide","May","NA"
"99","B0013",13,0,0,29,"pesticide","May","NA"
"100","B0013",14,0,0,29,"pesticide","May","NA"
"101","B0013",15,1,3.06666666666667,29,"pesticide","May","NA"
"102","B0013",16,6,71.7666666666667,29,"pesticide","May","NA"
"103","B0013",17,2,204.416666666667,29,"pesticide","May","NA"
"104","B0013",18,5,406.783333333333,29,"pesticide","May","NA"
"105","B0013",19,4,426.416666666667,29,"pesticide","May","NA"
"106","B0013",20,1,151.8,29,"pesticide","May","NA"
"107","B0013",21,2,156.533333333333,29,"pesticide","May","NA"
"108","B0013",22,5,470.35,29,"pesticide","May","NA"
"109","B0013",23,3,407.383333333333,29,"pesticide","May","NA"
"110","B0013",24,3,181.85,29,"pesticide","May","NA"
"111","B0013",25,4,205.433333333333,29,"pesticide","May","NA"
"112","B0013",26,0,0,29,"pesticide","May","NA"
"113","B0013",27,3,265.616666666667,29,"pesticide","May","NA"
"114","B0013",28,4,509.816666666667,29,"pesticide","May","NA"
"115","B0013",29,0,0,29,"pesticide","May","NA"
"116","B0016",2,0,0,8,"pesticide","May","NA"
"117","B0016",3,0,0,8,"pesticide","May","NA"
"118","B0016",4,1,16.6833333333333,8,"pesticide","May","NA"
"119","B0016",5,0,0,8,"pesticide","May","NA"
"120","B0016",6,0,0,8,"pesticide","May","NA"
"121","B0016",7,0,0,8,"pesticide","May","NA"
"122","B0016",8,0,0,8,"pesticide","May","NA"
"123","B0019",2,0,0,25,"pesticide","May","NA"
"124","B0019",3,0,0,25,"pesticide","May","NA"
"125","B0019",4,0,0,25,"pesticide","May","NA"
"126","B0019",5,0,0,25,"pesticide","May","NA"
"127","B0019",6,0,0,25,"pesticide","May","NA"
"128","B0019",7,0,0,25,"pesticide","May","NA"
"129","B0019",8,0,0,25,"pesticide","May","NA"
"130","B0019",9,0,0,25,"pesticide","May","NA"
"131","B0019",10,1,2.6,25,"pesticide","May","NA"
"132","B0019",11,0,0,25,"pesticide","May","NA"
"133","B0019",12,0,0,25,"pesticide","May","NA"
"134","B0019",13,0,0,25,"pesticide","May","NA"
"135","B0019",14,1,1.73333333333333,25,"pesticide","May","NA"
"136","B0019",15,6,157.6,25,"pesticide","May","NA"
"137","B0019",16,4,395.716666666667,25,"pesticide","May","NA"
"138","B0019",17,3,340.15,25,"pesticide","May","NA"
"139","B0019",18,4,416.7,25,"pesticide","May","NA"
"140","B0019",19,5,338.833333333333,25,"pesticide","May","NA"
"141","B0019",20,3,411.383333333333,25,"pesticide","May","NA"
"142","B0019",21,3,300.516666666667,25,"pesticide","May","NA"
"143","B0019",22,2,238.616666666667,25,"pesticide","May","NA"
"144","B0019",23,2,351.116666666667,25,"pesticide","May","NA"
"145","B0019",24,1,62,25,"pesticide","May","NA"
"146","B0019",25,4,452.383333333333,25,"pesticide","May","NA"
"147","B0021",2,0,0,17,"pesticide","May","NA"
"148","B0021",3,0,0,17,"pesticide","May","NA"
"149","B0021",4,1,6.86666666666667,17,"pesticide","May","NA"
"150","B0021",5,0,0,17,"pesticide","May","NA"
"151","B0021",6,1,4.61666666666667,17,"pesticide","May","NA"
"152","B0021",7,0,0,17,"pesticide","May","NA"
"153","B0021",8,1,2.08333333333333,17,"pesticide","May","NA"
"154","B0021",9,0,0,17,"pesticide","May","NA"
"155","B0021",10,1,3.13333333333333,17,"pesticide","May","NA"
"156","B0021",11,0,0,17,"pesticide","May","NA"
"157","B0021",12,0,0,17,"pesticide","May","NA"
"158","B0021",13,1,4.66666666666667,17,"pesticide","May","NA"
"159","B0021",14,5,2.71666666666667,17,"pesticide","May","NA"
"160","B0021",15,5,5.4,17,"pesticide","May","NA"
"161","B0021",16,2,6.46666666666667,17,"pesticide","May","NA"
"162","B0021",17,19,22.15,17,"pesticide","May","NA"
"163","B0023",2,0,0,23,"control","May","NA"
"164","B0023",3,0,0,23,"control","May","NA"
"165","B0023",4,1,5,23,"control","May","NA"
"166","B0023",5,0,0,23,"control","May","NA"
"167","B0023",6,1,3.16666666666667,23,"control","May","NA"
"168","B0023",7,0,0,23,"control","May","NA"
"169","B0023",8,0,0,23,"control","May","NA"
"170","B0023",9,0,0,23,"control","May","NA"
"171","B0023",10,0,0,23,"control","May","NA"
"172","B0023",11,0,0,23,"control","May","NA"
"173","B0023",12,0,0,23,"control","May","NA"
"174","B0023",13,0,0,23,"control","May","NA"
"175","B0023",14,1,3.21666666666667,23,"control","May","NA"
"176","B0023",15,0,0,23,"control","May","NA"
"177","B0023",16,12,4.73333333333333,23,"control","May","NA"
"178","B0023",17,1,1.75,23,"control","May","NA"
"179","B0023",18,9,16.6,23,"control","May","NA"
"180","B0023",19,106,111.15,23,"control","May","NA"
"181","B0023",20,118,198.75,23,"control","May","NA"
"182","B0023",21,25,30.45,23,"control","May","NA"
"183","B0023",22,46,168.333333333333,23,"control","May","NA"
"184","B0023",23,9,130.5,23,"control","May","NA"
"185","B0024",2,0,0,19,"control","May","NA"
"186","B0024",3,0,0,19,"control","May","NA"
"187","B0024",4,1,23.0333333333333,19,"control","May","NA"
"188","B0024",5,0,0,19,"control","May","NA"
"189","B0024",6,0,0,19,"control","May","NA"
"190","B0024",7,0,0,19,"control","May","NA"
"191","B0024",8,0,0,19,"control","May","NA"
"192","B0024",9,1,2.63333333333333,19,"control","May","NA"
"193","B0024",10,0,0,19,"control","May","NA"
"194","B0024",11,1,1.15,19,"control","May","NA"
"195","B0024",12,0,0,19,"control","May","NA"
"196","B0024",13,0,0,19,"control","May","NA"
"197","B0024",14,1,3.13333333333333,19,"control","May","NA"
"198","B0024",15,1,2.73333333333333,19,"control","May","NA"
"199","B0024",16,1,2.9,19,"control","May","NA"
"200","B0024",17,0,0,19,"control","May","NA"
"201","B0024",18,5,19.5333333333333,19,"control","May","NA"
"202","B0024",19,2,45.6333333333333,19,"control","May","NA"
"203","B0025",2,0,0,11,"pesticide","May","NA"
"204","B0025",3,0,0,11,"pesticide","May","NA"
"205","B0025",4,0,0,11,"pesticide","May","NA"
"206","B0025",5,1,3,11,"pesticide","May","NA"
"207","B0025",6,1,4.25,11,"pesticide","May","NA"
"208","B0025",7,1,101.616666666667,11,"pesticide","May","NA"
"209","B0025",8,1,146.583333333333,11,"pesticide","May","NA"
"210","B0025",9,0,0,11,"pesticide","May","NA"
"211","B0025",10,1,136.2,11,"pesticide","May","NA"
"212","B0025",11,4,5.21666666666667,11,"pesticide","May","NA"
"213","B0030",2,0,0,29,"pesticide","May","NA"
"214","B0030",3,0,0,29,"pesticide","May","NA"
"215","B0030",4,1,5.4,29,"pesticide","May","NA"
"216","B0030",5,0,0,29,"pesticide","May","NA"
"217","B0030",6,1,3.93333333333333,29,"pesticide","May","NA"
"218","B0030",7,0,0,29,"pesticide","May","NA"
"219","B0030",8,1,1.61666666666667,29,"pesticide","May","NA"
"220","B0030",9,2,3.55,29,"pesticide","May","NA"
"221","B0030",10,0,0,29,"pesticide","May","NA"
"222","B0030",11,1,4.71666666666667,29,"pesticide","May","NA"
"223","B0030",12,0,0,29,"pesticide","May","NA"
"224","B0030",13,0,0,29,"pesticide","May","NA"
"225","B0030",14,0,0,29,"pesticide","May","NA"
"226","B0030",15,1,2.95,29,"pesticide","May","NA"
"227","B0030",16,1,2.45,29,"pesticide","May","NA"
"228","B0030",17,1,0.483333333333333,29,"pesticide","May","NA"
"229","B0030",18,2,2.06666666666667,29,"pesticide","May","NA"
"230","B0030",19,2,4.9,29,"pesticide","May","NA"
"231","B0030",20,5,82.1,29,"pesticide","May","NA"
"232","B0030",21,3,302.55,29,"pesticide","May","NA"
"233","B0030",22,2,127.7,29,"pesticide","May","NA"
"234","B0030",23,3,429.466666666667,29,"pesticide","May","NA"
"235","B0030",24,3,243.083333333333,29,"pesticide","May","NA"
"236","B0030",25,3,323.366666666667,29,"pesticide","May","NA"
"237","B0030",26,3,1.43333333333333,29,"pesticide","May","NA"
"238","B0030",27,3,321.05,29,"pesticide","May","NA"
"239","B0030",28,3,318.733333333333,29,"pesticide","May","NA"
"240","B0030",29,5,408.983333333333,29,"pesticide","May","NA"
"241","B0031",2,0,0,6,"pesticide","May","NA"
"242","B0031",3,0,0,6,"pesticide","May","NA"
"243","B0031",4,0,0,6,"pesticide","May","NA"
"244","B0031",5,0,0,6,"pesticide","May","NA"
"245","B0031",6,1,48.2333333333333,6,"pesticide","May","NA"
"246","B0032",2,0,0,29,"pesticide","May","NA"
"247","B0032",3,0,0,29,"pesticide","May","NA"
"248","B0032",4,1,8.71666666666667,29,"pesticide","May","NA"
"249","B0032",5,0,0,29,"pesticide","May","NA"
"250","B0032",6,1,4.68333333333333,29,"pesticide","May","NA"
"251","B0032",7,0,0,29,"pesticide","May","NA"
"252","B0032",8,1,2,29,"pesticide","May","NA"
"253","B0032",9,0,0,29,"pesticide","May","NA"
"254","B0032",10,0,0,29,"pesticide","May","NA"
"255","B0032",11,0,0,29,"pesticide","May","NA"
"256","B0032",12,1,5.2,29,"pesticide","May","NA"
"257","B0032",13,0,0,29,"pesticide","May","NA"
"258","B0032",14,0,0,29,"pesticide","May","NA"
"259","B0032",15,3,93.7166666666667,29,"pesticide","May","NA"
"260","B0032",16,3,215.533333333333,29,"pesticide","May","NA"
"261","B0032",17,4,555.433333333333,29,"pesticide","May","NA"
"262","B0032",18,3,332.816666666667,29,"pesticide","May","NA"
"263","B0032",19,3,570.883333333333,29,"pesticide","May","NA"
"264","B0032",20,4,502.8,29,"pesticide","May","NA"
"265","B0032",21,1,196.466666666667,29,"pesticide","May","NA"
"266","B0032",22,3,513.083333333333,29,"pesticide","May","NA"
"267","B0032",23,2,478.583333333333,29,"pesticide","May","NA"
"268","B0032",24,4,338.483333333333,29,"pesticide","May","NA"
"269","B0032",25,2,426.05,29,"pesticide","May","NA"
"270","B0032",26,0,0,29,"pesticide","May","NA"
"271","B0032",27,3,468.583333333333,29,"pesticide","May","NA"
"272","B0032",28,1,92.7,29,"pesticide","May","NA"
"273","B0032",29,4,462.25,29,"pesticide","May","NA"
"274","B0033",2,0,0,23,"pesticide","May","NA"
"275","B0033",3,0,0,23,"pesticide","May","NA"
"276","B0033",4,0,0,23,"pesticide","May","NA"
"277","B0033",5,0,0,23,"pesticide","May","NA"
"278","B0033",6,0,0,23,"pesticide","May","NA"
"279","B0033",7,0,0,23,"pesticide","May","NA"
"280","B0033",8,1,4.46666666666667,23,"pesticide","May","NA"
"281","B0033",9,0,0,23,"pesticide","May","NA"
"282","B0033",10,0,0,23,"pesticide","May","NA"
"283","B0033",11,0,0,23,"pesticide","May","NA"
"284","B0033",12,0,0,23,"pesticide","May","NA"
"285","B0033",13,0,0,23,"pesticide","May","NA"
"286","B0033",14,1,3.95,23,"pesticide","May","NA"
"287","B0033",15,0,0,23,"pesticide","May","NA"
"288","B0033",16,2,0.733333333333333,23,"pesticide","May","NA"
"289","B0033",17,0,0,23,"pesticide","May","NA"
"290","B0033",18,1,5.11666666666667,23,"pesticide","May","NA"
"291","B0033",19,3,60.8833333333333,23,"pesticide","May","NA"
"292","B0033",20,2,110.666666666667,23,"pesticide","May","NA"
"293","B0033",21,5,94.4833333333333,23,"pesticide","May","NA"
"294","B0033",22,8,162.516666666667,23,"pesticide","May","NA"
"295","B0033",23,1,59.6166666666667,23,"pesticide","May","NA"
"296","B0034",2,0,0,25,"control","May","NA"
"297","B0034",3,0,0,25,"control","May","NA"
"298","B0034",4,0,0,25,"control","May","NA"
"299","B0034",5,0,0,25,"control","May","NA"
"300","B0034",6,1,4.88333333333333,25,"control","May","NA"
"301","B0034",7,0,0,25,"control","May","NA"
"302","B0034",8,0,0,25,"control","May","NA"
"303","B0034",9,0,0,25,"control","May","NA"
"304","B0034",10,0,0,25,"control","May","NA"
"305","B0034",11,0,0,25,"control","May","NA"
"306","B0034",12,0,0,25,"control","May","NA"
"307","B0034",13,0,0,25,"control","May","NA"
"308","B0034",14,0,0,25,"control","May","NA"
"309","B0034",15,1,3.61666666666667,25,"control","May","NA"
"310","B0034",16,1,2.68333333333333,25,"control","May","NA"
"311","B0034",17,0,0,25,"control","May","NA"
"312","B0034",18,0,0,25,"control","May","NA"
"313","B0034",19,1,2.48333333333333,25,"control","May","NA"
"314","B0034",20,1,2.08333333333333,25,"control","May","NA"
"315","B0034",21,2,4.01666666666667,25,"control","May","NA"
"316","B0034",22,1,13.6,25,"control","May","NA"
"317","B0034",23,4,181.6,25,"control","May","NA"
"318","B0034",24,1,148.216666666667,25,"control","May","NA"
"319","B0034",25,2,1,25,"control","May","NA"
"320","B0035",2,0,0,37,"pesticide","May","NA"
"321","B0035",3,0,0,37,"pesticide","May","NA"
"322","B0035",4,0,0,37,"pesticide","May","NA"
"323","B0035",5,0,0,37,"pesticide","May","NA"
"324","B0035",6,0,0,37,"pesticide","May","NA"
"325","B0035",7,0,0,37,"pesticide","May","NA"
"326","B0035",8,0,0,37,"pesticide","May","NA"
"327","B0035",9,0,0,37,"pesticide","May","NA"
"328","B0035",10,0,0,37,"pesticide","May","NA"
"329","B0035",11,0,0,37,"pesticide","May","NA"
"330","B0035",12,0,0,37,"pesticide","May","NA"
"331","B0035",13,0,0,37,"pesticide","May","NA"
"332","B0035",14,1,4.53333333333333,37,"pesticide","May","NA"
"333","B0035",15,0,0,37,"pesticide","May","NA"
"334","B0035",16,0,0,37,"pesticide","May","NA"
"335","B0035",17,1,2.38333333333333,37,"pesticide","May","NA"
"336","B0035",18,0,0,37,"pesticide","May","NA"
"337","B0035",19,0,0,37,"pesticide","May","NA"
"338","B0035",20,0,0,37,"pesticide","May","NA"
"339","B0035",21,1,2.15,37,"pesticide","May","NA"
"340","B0035",22,0,0,37,"pesticide","May","NA"
"341","B0035",23,4,325.2,37,"pesticide","May","NA"
"342","B0035",24,1,3.03333333333333,37,"pesticide","May","NA"
"343","B0035",25,2,262.2,37,"pesticide","May","NA"
"344","B0035",26,0,0,37,"pesticide","May","NA"
"345","B0035",27,2,500.45,37,"pesticide","May","NA"
"346","B0035",28,4,344.866666666667,37,"pesticide","May","NA"
"347","B0035",29,2,329.266666666667,37,"pesticide","May","NA"
"348","B0035",30,0,0,37,"pesticide","May","NA"
"349","B0035",31,0,0,37,"pesticide","May","NA"
"350","B0035",32,2,268.433333333333,37,"pesticide","May","NA"
"351","B0035",33,3,476.166666666667,37,"pesticide","May","NA"
"352","B0035",34,2,347.5,37,"pesticide","May","NA"
"353","B0035",35,1,192.416666666667,37,"pesticide","May","NA"
"354","B0035",36,2,233.1,37,"pesticide","May","NA"
"355","B0035",37,0,0,37,"pesticide","May","NA"
"356","B0037",2,0,0,6,"control","May","NA"
"357","B0037",3,0,0,6,"control","May","NA"
"358","B0037",4,0,0,6,"control","May","NA"
"359","B0037",5,0,0,6,"control","May","NA"
"360","B0037",6,1,3.21666666666667,6,"control","May","NA"
"361","B0041",2,0,0,18,"pesticide","May","NA"
"362","B0041",3,0,0,18,"pesticide","May","NA"
"363","B0041",4,0,0,18,"pesticide","May","NA"
"364","B0041",5,0,0,18,"pesticide","May","NA"
"365","B0041",6,0,0,18,"pesticide","May","NA"
"366","B0041",7,0,0,18,"pesticide","May","NA"
"367","B0041",8,0,0,18,"pesticide","May","NA"
"368","B0041",9,1,1.13333333333333,18,"pesticide","May","NA"
"369","B0041",10,0,0,18,"pesticide","May","NA"
"370","B0041",11,0,0,18,"pesticide","May","NA"
"371","B0041",12,0,0,18,"pesticide","May","NA"
"372","B0041",13,1,7.6,18,"pesticide","May","NA"
"373","B0041",14,2,14.8666666666667,18,"pesticide","May","NA"
"374","B0041",15,1,7.56666666666667,18,"pesticide","May","NA"
"375","B0041",16,1,3.58333333333333,18,"pesticide","May","NA"
"376","B0041",17,1,14.4333333333333,18,"pesticide","May","NA"
"377","B0041",18,2,4.63333333333333,18,"pesticide","May","NA"
"378","B0042",2,0,0,29,"pesticide","May","NA"
"379","B0042",3,0,0,29,"pesticide","May","NA"
"380","B0042",4,0,0,29,"pesticide","May","NA"
"381","B0042",5,0,0,29,"pesticide","May","NA"
"382","B0042",6,0,0,29,"pesticide","May","NA"
"383","B0042",7,0,0,29,"pesticide","May","NA"
"384","B0042",8,0,0,29,"pesticide","May","NA"
"385","B0042",9,0,0,29,"pesticide","May","NA"
"386","B0042",10,1,3.06666666666667,29,"pesticide","May","NA"
"387","B0042",11,0,0,29,"pesticide","May","NA"
"388","B0042",12,0,0,29,"pesticide","May","NA"
"389","B0042",13,0,0,29,"pesticide","May","NA"
"390","B0042",14,1,2.3,29,"pesticide","May","NA"
"391","B0042",15,1,2.18333333333333,29,"pesticide","May","NA"
"392","B0042",16,4,81.3833333333333,29,"pesticide","May","NA"
"393","B0042",17,8,354.283333333333,29,"pesticide","May","NA"
"394","B0042",18,9,296.116666666667,29,"pesticide","May","NA"
"395","B0042",19,4,299.9,29,"pesticide","May","NA"
"396","B0042",20,4,235.95,29,"pesticide","May","NA"
"397","B0042",21,2,200.233333333333,29,"pesticide","May","NA"
"398","B0042",22,2,311.65,29,"pesticide","May","NA"
"399","B0042",23,2,137.083333333333,29,"pesticide","May","NA"
"400","B0042",24,10,263.05,29,"pesticide","May","NA"
"401","B0042",25,10,504.216666666667,29,"pesticide","May","NA"
"402","B0042",26,2,30.3333333333333,29,"pesticide","May","NA"
"403","B0042",27,12,291.216666666667,29,"pesticide","May","NA"
"404","B0042",28,6,437.983333333333,29,"pesticide","May","NA"
"405","B0042",29,4,370.95,29,"pesticide","May","NA"
"406","B0043",2,0,0,29,"control","May","NA"
"407","B0043",3,0,0,29,"control","May","NA"
"408","B0043",4,0,0,29,"control","May","NA"
"409","B0043",5,0,0,29,"control","May","NA"
"410","B0043",6,1,4.58333333333333,29,"control","May","NA"
"411","B0043",7,0,0,29,"control","May","NA"
"412","B0043",8,0,0,29,"control","May","NA"
"413","B0043",9,0,0,29,"control","May","NA"
"414","B0043",10,0,0,29,"control","May","NA"
"415","B0043",11,1,0.133333333333333,29,"control","May","NA"
"416","B0043",12,0,0,29,"control","May","NA"
"417","B0043",13,0,0,29,"control","May","NA"
"418","B0043",14,0,0,29,"control","May","NA"
"419","B0043",15,1,4.03333333333333,29,"control","May","NA"
"420","B0043",16,1,0.233333333333333,29,"control","May","NA"
"421","B0043",17,2,2.56666666666667,29,"control","May","NA"
"422","B0043",18,5,3.26666666666667,29,"control","May","NA"
"423","B0043",19,8,299.183333333333,29,"control","May","NA"
"424","B0043",20,7,291.733333333333,29,"control","May","NA"
"425","B0043",21,5,172.8,29,"control","May","NA"
"426","B0043",22,8,430.183333333333,29,"control","May","NA"
"427","B0043",23,10,413.416666666667,29,"control","May","NA"
"428","B0043",24,10,388.016666666667,29,"control","May","NA"
"429","B0043",25,12,407.116666666667,29,"control","May","NA"
"430","B0043",26,1,25.4333333333333,29,"control","May","NA"
"431","B0043",27,8,440.65,29,"control","May","NA"
"432","B0043",28,12,486.766666666667,29,"control","May","NA"
"433","B0043",29,2,87.6,29,"control","May","NA"
"434","B0044",2,0,0,18,"pesticide","May","NA"
"435","B0044",3,0,0,18,"pesticide","May","NA"
"436","B0044",4,1,5.45,18,"pesticide","May","NA"
"437","B0044",5,0,0,18,"pesticide","May","NA"
"438","B0044",6,1,4.21666666666667,18,"pesticide","May","NA"
"439","B0044",7,0,0,18,"pesticide","May","NA"
"440","B0044",8,0,0,18,"pesticide","May","NA"
"441","B0044",9,0,0,18,"pesticide","May","NA"
"442","B0044",10,1,2.43333333333333,18,"pesticide","May","NA"
"443","B0044",11,0,0,18,"pesticide","May","NA"
"444","B0044",12,0,0,18,"pesticide","May","NA"
"445","B0044",13,0,0,18,"pesticide","May","NA"
"446","B0044",14,5,137.816666666667,18,"pesticide","May","NA"
"447","B0044",15,8,368,18,"pesticide","May","NA"
"448","B0044",16,3,179.8,18,"pesticide","May","NA"
"449","B0044",17,4,520.783333333333,18,"pesticide","May","NA"
"450","B0044",18,0,0,18,"pesticide","May","NA"
"451","B0045",2,0,0,27,"control","May","NA"
"452","B0045",3,0,0,27,"control","May","NA"
"453","B0045",4,0,0,27,"control","May","NA"
"454","B0045",5,0,0,27,"control","May","NA"
"455","B0045",6,0,0,27,"control","May","NA"
"456","B0045",7,0,0,27,"control","May","NA"
"457","B0045",8,0,0,27,"control","May","NA"
"458","B0045",9,0,0,27,"control","May","NA"
"459","B0045",10,0,0,27,"control","May","NA"
"460","B0045",11,0,0,27,"control","May","NA"
"461","B0045",12,0,0,27,"control","May","NA"
"462","B0045",13,0,0,27,"control","May","NA"
"463","B0045",14,1,3.33333333333333,27,"control","May","NA"
"464","B0045",15,0,0,27,"control","May","NA"
"465","B0045",16,2,2.46666666666667,27,"control","May","NA"
"466","B0045",17,1,0.1,27,"control","May","NA"
"467","B0045",18,1,3.16666666666667,27,"control","May","NA"
"468","B0045",19,7,271.766666666667,27,"control","May","NA"
"469","B0045",20,2,158.583333333333,27,"control","May","NA"
"470","B0045",21,3,474.466666666667,27,"control","May","NA"
"471","B0045",22,1,210.066666666667,27,"control","May","NA"
"472","B0045",23,4,427.85,27,"control","May","NA"
"473","B0045",24,7,353.816666666667,27,"control","May","NA"
"474","B0045",25,3,301.433333333333,27,"control","May","NA"
"475","B0045",26,2,6.75,27,"control","May","NA"
"476","B0045",27,1,64.3666666666667,27,"control","May","NA"
"477","B0047",2,0,0,16,"pesticide","May","NA"
"478","B0047",3,0,0,16,"pesticide","May","NA"
"479","B0047",4,1,5.33333333333333,16,"pesticide","May","NA"
"480","B0047",5,0,0,16,"pesticide","May","NA"
"481","B0047",6,0,0,16,"pesticide","May","NA"
"482","B0047",7,0,0,16,"pesticide","May","NA"
"483","B0047",8,1,2.38333333333333,16,"pesticide","May","NA"
"484","B0047",9,0,0,16,"pesticide","May","NA"
"485","B0047",10,1,4.13333333333333,16,"pesticide","May","NA"
"486","B0047",11,0,0,16,"pesticide","May","NA"
"487","B0047",12,0,0,16,"pesticide","May","NA"
"488","B0047",13,0,0,16,"pesticide","May","NA"
"489","B0047",14,3,8.65,16,"pesticide","May","NA"
"490","B0047",15,4,141.5,16,"pesticide","May","NA"
"491","B0047",16,0,0,16,"pesticide","May","NA"
"492","B0049",2,0,0,18,"pesticide","May","NA"
"493","B0049",3,0,0,18,"pesticide","May","NA"
"494","B0049",4,0,0,18,"pesticide","May","NA"
"495","B0049",5,0,0,18,"pesticide","May","NA"
